,LX.GGNV..HHE,LX.GGNV..HHN,LX.GGNV..HHZ,LX.GGNV..BHZ
782,1186.0,872,456.0,-9.0
783,1191.0,875,482.0,167.0
784,1245.0,770,424.0,20.0
785,1425.0,611,427.0,197.0
786,1392.0,404,435.0,263.0
787,970.0,413,311.0,-101.0
788,443.0,462,151.0,100.0
789,225.0,470,253.0,98.0
790,468.0,488,464.0,-40.0
791,602.0,432,383.0,-92.0
792,732.0,392,183.0,-137.0
793,1097.0,345,195.0,-37.0
794,1043.0,399,336.0,-144.0
795,714.0,526,320.0,-199.0
796,390.0,531,140.0,-58.0
797,291.0,475,118.0,-17.0
798,532.0,520,415.0,196.0
799,392.0,709,811.0,-161.0
800,112.0,989,907.0,-226.0
801,170.0,1199,715.0,198.0
802,264.0,1213,492.0,37.0
803,306.0,1171,376.0,9.0
804,498.0,1043,472.0,-65.0
805,996.0,890,701.0,85.0
806,1254.0,891,883.0,120.0
807,1009.0,1006,762.0,36.0
808,825.0,1137,442.0,292.0
809,866.0,1040,225.0,355.0
810,814.0,868,176.0,222.0
811,712.0,816,291.0,323.0
812,954.0,802,426.0,277.0
813,1492.0,813,595.0,227.0
814,1648.0,762,704.0,347.0
815,1132.0,706,566.0,504.0
816,728.0,696,403.0,497.0
817,951.0,698,359.0,382.0
818,1254.0,736,411.0,671.0
819,1081.0,877,505.0,336.0
820,787.0,981,616.0,371.0
821,1072.0,769,696.0,345.0
822,1469.0,427,704.0,527.0
823,1373.0,360,706.0,658.0
824,1077.0,414,526.0,201.0
825,811.0,423,404.0,880.0
826,626.0,528,653.0,531.0
827,443.0,595,805.0,396.0
828,321.0,566,713.0,805.0
829,432.0,553,601.0,425.0
830,599.0,540,568.0,503.0
831,588.0,641,489.0,425.0
832,494.0,929,335.0,403.0
833,571.0,1042,346.0,500.0
834,707.0,909,369.0,190.0
835,683.0,712,309.0,447.0
836,672.0,604,214.0,730.0
837,828.0,732,246.0,448.0
838,961.0,802,383.0,683.0
839,900.0,879,432.0,496.0
840,835.0,1020,583.0,572.0
841,1025.0,985,844.0,689.0
842,1354.0,826,1007.0,366.0
843,1504.0,682,857.0,746.0
844,1442.0,665,524.0,571.0
845,1285.0,723,269.0,502.0
846,1054.0,821,224.0,529.0
847,842.0,859,411.0,580.0
848,789.0,867,697.0,720.0
849,1090.0,928,946.0,562.0
850,1575.0,1025,1067.0,710.0
851,1589.0,1163,949.0,282.0
852,1175.0,1205,590.0,332.0
853,1110.0,1036,444.0,608.0
854,1354.0,706,621.0,331.0
855,1323.0,631,676.0,590.0
856,1137.0,869,458.0,563.0
857,1199.0,1021,303.0,296.0
858,1381.0,1115,370.0,463.0
859,1249.0,1185,419.0,562.0
860,1033.0,1153,377.0,415.0
861,1195.0,1095,462.0,385.0
862,1403.0,987,751.0,270.0
863,1187.0,985,911.0,83.0
864,869.0,1178,743.0,377.0
865,951.0,1259,561.0,441.0
866,1276.0,1058,590.0,185.0
867,1318.0,827,722.0,332.0
868,1031.0,729,728.0,516.0
869,983.0,652,556.0,360.0
870,1017.0,706,482.0,161.0
871,740.0,834,556.0,331.0
872,365.0,843,542.0,391.0
873,403.0,766,482.0,226.0
874,879.0,706,556.0,172.0
875,1085.0,790,518.0,266.0
876,1146.0,884,243.0,325.0
877,1337.0,888,254.0,10.0
878,1514.0,785,622.0,-158.0
879,1451.0,708,770.0,63.0
880,1041.0,828,530.0,14.0
881,677.0,937,205.0,63.0
882,594.0,1002,168.0,75.0
883,594.0,1109,367.0,
884,621.0,1399,484.0,
885,1056.0,1632,467.0,
886,1656.0,1601,701.0,
887,1809.0,1367,1181.0,
888,1685.0,914,1277.0,
889,1709.0,547,1016.0,
890,1800.0,427,750.0,
891,1793.0,701,463.0,
892,1754.0,1011,241.0,
893,1686.0,1041,275.0,
894,1685.0,1059,587.0,
895,1658.0,1087,863.0,
896,1417.0,1096,850.0,
897,1324.0,1145,677.0,
898,1519.0,1287,455.0,
899,1488.0,1386,361.0,
900,1245.0,1483,287.0,
901,1184.0,1493,220.0,
902,1309.0,1357,474.0,
903,1460.0,1340,712.0,
904,1513.0,1378,701.0,
905,1610.0,1276,874.0,
906,1818.0,1092,1108.0,
907,1651.0,1115,845.0,
908,1051.0,1265,129.0,
909,793.0,1304,-442.0,
910,982.0,1228,-239.0,
911,1064.0,1223,452.0,
912,949.0,1415,828.0,
913,1028.0,1575,864.0,
914,1424.0,1659,819.0,
915,1563.0,1655,535.0,
916,1390.0,1529,36.0,
917,1294.0,1253,-258.0,
918,1407.0,849,-319.0,
919,1596.0,668,-121.0,
920,1510.0,875,357.0,
921,1315.0,1149,835.0,
922,1265.0,1221,1218.0,
923,1270.0,1224,1081.0,
924,1098.0,1248,379.0,
925,851.0,1238,-162.0,
926,915.0,1184,-102.0,
927,1083.0,1244,442.0,
928,1120.0,1380,800.0,
929,1228.0,1373,657.0,
930,1558.0,1314,546.0,
931,1808.0,1227,462.0,
932,1690.0,1261,249.0,
933,1412.0,1314,229.0,
934,1234.0,1064,330.0,
935,1128.0,965,322.0,
936,1056.0,1265,50.0,
937,1322.0,1514,-196.0,
938,1762.0,1585,-36.0,
939,1982.0,1678,354.0,
940,1841.0,1716,503.0,
941,1528.0,1656,316.0,
942,1545.0,1404,209.0,
943,1652.0,1147,399.0,
944,1545.0,1318,556.0,
945,1525.0,1633,487.0,
946,1711.0,1801,477.0,
947,1859.0,1743,378.0,
948,1926.0,1547,56.0,
949,1950.0,1263,-115.0,
950,1997.0,918,32.0,
951,1944.0,968,320.0,
952,1692.0,1305,404.0,
953,1606.0,1510,161.0,
954,1624.0,1566,5.0,
955,1546.0,1579,47.0,
956,1442.0,1406,54.0,
957,1420.0,1029,87.0,
958,1542.0,765,200.0,
959,1633.0,807,432.0,
960,1575.0,1204,535.0,
961,1632.0,1568,407.0,
962,1803.0,1586,352.0,
963,1746.0,1352,374.0,
964,1451.0,1312,346.0,
965,1170.0,1526,352.0,
966,1216.0,1350,457.0,
967,1319.0,875,575.0,
968,1235.0,675,476.0,
969,1209.0,855,10.0,
970,1439.0,1077,-341.0,
971,1707.0,1222,-268.0,
972,1534.0,1495,-83.0,
973,1342.0,1671,7.0,
974,1492.0,1533,147.0,
975,1658.0,1219,385.0,
976,1624.0,949,460.0,
977,1392.0,957,482.0,
978,1256.0,1085,577.0,
979,1235.0,1206,426.0,
980,1181.0,1376,-210.0,
981,1230.0,1467,-966.0,
982,1355.0,1359,-959.0,
983,1436.0,1087,-204.0,
984,1295.0,896,522.0,
985,1054.0,860,965.0,
986,1261.0,843,1005.0,
987,1566.0,961,759.0,
988,1421.0,1262,282.0,
989,1132.0,1375,-408.0,
990,1249.0,1250,-819.0,
991,1652.0,1086,-767.0,
992,1671.0,1024,-358.0,
993,1596.0,1129,91.0,
994,1784.0,1158,363.0,
995,1800.0,1154,437.0,
996,1534.0,1239,81.0,
997,1223.0,1237,-503.0,
998,1274.0,1106,-644.0,
999,1562.0,1050,-89.0,
1000,1576.0,1197,488.0,
1001,1554.0,1313,422.0,
1002,1798.0,1292,26.0,
1003,2045.0,1321,-295.0,
1004,1941.0,1446,-390.0,
1005,1741.0,1450,-323.0,
1006,1695.0,1240,-94.0,
1007,1494.0,956,389.0,
1008,1254.0,860,539.0,
1009,1215.0,950,175.0,
1010,1334.0,907,-222.0,
1011,1590.0,753,-213.0,
1012,1643.0,680,84.0,
1013,1397.0,697,20.0,
1014,1365.0,547,-190.0,
1015,1596.0,408,-232.0,
1016,1531.0,585,-242.0,
1017,1280.0,886,-293.0,
1018,1372.0,1050,-305.0,
1019,1573.0,1043,-26.0,
1020,1445.0,975,248.0,
1021,1136.0,758,242.0,
1022,1029.0,484,114.0,
1023,1094.0,275,85.0,
1024,1075.0,227,110.0,
1025,1032.0,505,-89.0,
1026,1224.0,907,-250.0,
1027,1561.0,1128,-151.0,
1028,1715.0,1142,44.0,
1029,1620.0,1040,94.0,
1030,1520.0,804,-136.0,
1031,1623.0,569,-274.0,
1032,1602.0,711,-265.0,
1033,1429.0,1293,-276.0,
1034,1448.0,1730,-178.0,
1035,1560.0,1626,124.0,
1036,1544.0,1290,330.0,
1037,1250.0,957,71.0,
1038,1020.0,634,-190.0,
1039,1046.0,488,-139.0,
1040,1112.0,649,88.0,
1041,1239.0,1162,212.0,
1042,1422.0,1624,52.0,
1043,1573.0,1582,-274.0,
1044,1502.0,1329,-600.0,
1045,1394.0,1089,-715.0,
1046,1437.0,822,-626.0,
1047,1499.0,552,-281.0,
1048,1468.0,440,111.0,
1049,1411.0,563,200.0,
1050,1477.0,728,102.0,
1051,1574.0,905,100.0,
1052,1530.0,1057,44.0,
1053,1284.0,1037,-186.0,
1054,1214.0,759,-304.0,
1055,1371.0,466,-314.0,
1056,1377.0,448,-276.0,
1057,1274.0,618,-287.0,
1058,1284.0,792,-326.0,
1059,1400.0,740,-203.0,
1060,1419.0,700,22.0,
1061,1308.0,802,136.0,
1062,1229.0,726,46.0,
1063,1312.0,537,21.0,
1064,1459.0,353,-29.0,
1065,1429.0,401,-197.0,
1066,1308.0,602,-262.0,
1067,1292.0,648,-244.0,
1068,1295.0,569,-214.0,
1069,1268.0,393,-291.0,
1070,1190.0,214,-362.0,
1071,1175.0,180,-312.0,
1072,1331.0,368,-173.0,
1073,1411.0,566,-44.0,
1074,1340.0,712,12.0,
1075,1176.0,807,71.0,
1076,1050.0,824,32.0,
1077,1105.0,790,-61.0,
1078,1235.0,659,-138.0,
1079,1387.0,508,-202.0,
1080,1452.0,332,-171.0,
1081,1382.0,310,-110.0,
1082,1332.0,468,-72.0,
1083,1415.0,601,-26.0,
1084,1419.0,803,-15.0,
1085,1253.0,1047,-195.0,
1086,1244.0,1148,-397.0,
1087,1508.0,1062,-290.0,
1088,1726.0,878,-33.0,
1089,1506.0,803,97.0,
1090,1161.0,892,72.0,
1091,1127.0,1066,23.0,
1092,1190.0,1220,9.0,
1093,1094.0,1222,-146.0,
1094,987.0,1138,-390.0,
1095,1096.0,993,-420.0,
1096,1250.0,773,-367.0,
1097,1310.0,516,-381.0,
1098,1370.0,411,-359.0,
1099,1521.0,523,-297.0,
1100,1677.0,595,-157.0,
1101,1611.0,497,-102.0,
1102,1528.0,268,-84.0,
1103,1666.0,185,118.0,
1104,1751.0,284,191.0,
1105,1526.0,459,-70.0,
1106,1296.0,589,-376.0,
1107,1335.0,590,-322.0,
1108,1460.0,654,-89.0,
1109,1558.0,717,3.0,
1110,1569.0,632,20.0,
1111,1578.0,425,33.0,
1112,1643.0,438,11.0,
1113,1569.0,721,-289.0,
1114,1448.0,1050,-614.0,
1115,1577.0,1245,-546.0,
1116,1773.0,1124,-159.0,
1117,1615.0,953,266.0,
1118,1342.0,915,511.0,
1119,1203.0,963,604.0,
1120,983.0,935,568.0,
1121,580.0,860,287.0,
1122,301.0,943,-183.0,
1123,517.0,1034,-415.0,
1124,767.0,1019,-317.0,
1125,765.0,954,-141.0,
1126,787.0,861,-23.0,
1127,946.0,780,144.0,
1128,1292.0,712,413.0,
1129,1459.0,683,453.0,
1130,1398.0,698,294.0,
1131,1449.0,652,103.0,
1132,1504.0,617,-98.0,
1133,1315.0,694,-351.0,
1134,1005.0,756,-524.0,
1135,1027.0,737,-243.0,
1136,1283.0,703,196.0,
1137,1428.0,787,485.0,
1138,1543.0,789,474.0,
1139,1734.0,671,412.0,
1140,1914.0,674,489.0,
1141,1759.0,784,302.0,
1142,1345.0,1002,126.0,
1143,1179.0,1161,57.0,
1144,1315.0,1202,64.0,
1145,1329.0,1162,81.0,
1146,1215.0,1153,104.0,
1147,1317.0,1168,269.0,
1148,1550.0,966,294.0,
1149,1591.0,672,206.0,
1150,1508.0,505,129.0,
1151,1551.0,603,249.0,
1152,1589.0,825,426.0,
1153,1558.0,1024,365.0,
1154,1579.0,1207,296.0,
1155,1556.0,1275,321.0,
1156,1460.0,1225,370.0,
1157,1568.0,1055,352.0,
1158,1628.0,922,308.0,
1159,1455.0,768,312.0,
1160,1329.0,523,233.0,
1161,1193.0,511,142.0,
1162,1115.0,717,170.0,
1163,1238.0,935,292.0,
1164,1500.0,1016,533.0,
1165,1707.0,995,667.0,
1166,1827.0,1016,623.0,
1167,1906.0,1044,550.0,
1168,1853.0,1030,355.0,
1169,1714.0,1066,120.0,
1170,1563.0,1157,-19.0,
1171,1462.0,1222,29.0,
1172,1329.0,1301,258.0,
1173,1179.0,1328,507.0,
1174,1278.0,1335,688.0,
1175,1498.0,1261,811.0,
1176,1580.0,1029,752.0,
1177,1646.0,987,496.0,
1178,1732.0,1056,204.0,
1179,1751.0,1078,-12.0,
1180,1637.0,1158,48.0,
1181,1391.0,1155,68.0,
1182,1223.0,1194,24.0,
1183,1177.0,1138,267.0,
1184,1165.0,919,575.0,
1185,1159.0,918,696.0,
1186,1189.0,1128,586.0,
1187,1381.0,1338,566.0,
1188,1514.0,1399,586.0,
1189,1466.0,1339,490.0,
1190,1534.0,1264,463.0,
1191,1722.0,1312,451.0,
1192,1805.0,1298,537.0,
1193,1633.0,1122,462.0,
1194,1485.0,927,325.0,
1195,1514.0,825,345.0,
1196,1521.0,918,261.0,
1197,1541.0,941,230.0,
1198,1473.0,901,147.0,
1199,1464.0,853,145.0,
1200,1589.0,819,399.0,
1201,1705.0,859,630.0,
1202,1845.0,928,679.0,
1203,1948.0,1073,536.0,
1204,2000.0,1217,407.0,
1205,1800.0,1263,251.0,
1206,1462.0,1197,128.0,
1207,1448.0,1231,132.0,
1208,1483.0,1343,209.0,
1209,1309.0,1440,395.0,
1210,1198.0,1596,514.0,
1211,1219.0,1746,552.0,
1212,1323.0,1793,621.0,
1213,1294.0,1732,677.0,
1214,1267.0,1587,620.0,
1215,1456.0,1500,653.0,
1216,1667.0,1362,819.0,
1217,1717.0,1065,751.0,
1218,1494.0,1063,651.0,
1219,1512.0,1312,750.0,
1220,1829.0,1630,786.0,
1221,1924.0,1795,616.0,
1222,1749.0,1640,414.0,
1223,1454.0,1525,456.0,
1224,1342.0,1379,699.0,
1225,1298.0,1227,834.0,
1226,1192.0,1176,713.0,
1227,1229.0,1139,592.0,
1228,1370.0,1177,570.0,
1229,1413.0,1164,482.0,
1230,1373.0,1107,390.0,
1231,1461.0,1070,452.0,
1232,1640.0,1035,799.0,
1233,1595.0,1004,1157.0,
1234,1438.0,948,1121.0,
1235,1543.0,858,792.0,
1236,1669.0,820,532.0,
1237,1593.0,871,467.0,
1238,1358.0,975,492.0,
1239,1285.0,1155,637.0,
1240,1458.0,1326,874.0,
1241,1573.0,1387,998.0,
1242,1606.0,1319,933.0,
1243,1660.0,1201,852.0,
1244,1895.0,1007,887.0,
1245,2065.0,850,890.0,
1246,1883.0,829,724.0,
1247,1582.0,875,651.0,
1248,1507.0,1056,766.0,
1249,1496.0,1239,857.0,
1250,1311.0,1487,820.0,
1251,1212.0,1676,752.0,
1252,1409.0,1647,708.0,
1253,1673.0,1667,655.0,
1254,1597.0,1642,708.0,
1255,1376.0,1555,759.0,
1256,1421.0,1511,818.0,
1257,1467.0,1489,791.0,
1258,1305.0,1427,614.0,
1259,1347.0,1324,682.0,
1260,1599.0,1275,1016.0,
1261,1588.0,1261,1167.0,
1262,1407.0,1287,1004.0,
1263,1411.0,1160,882.0,
1264,1580.0,1016,1006.0,
1265,1590.0,1173,1078.0,
1266,1380.0,1381,900.0,
1267,1317.0,1421,776.0,
1268,1415.0,1323,813.0,
1269,1453.0,1248,891.0,
1270,1427.0,1224,857.0,
1271,1536.0,1052,788.0,
1272,1875.0,795,832.0,
1273,2143.0,597,875.0,
1274,2044.0,607,913.0,
1275,1767.0,862,972.0,
1276,1573.0,1033,1106.0,
1277,1493.0,1059,1218.0,
1278,1646.0,1089,1228.0,
1279,1829.0,1040,1197.0,
1280,1821.0,982,1210.0,
1281,1740.0,1078,1197.0,
1282,1539.0,1200,936.0,
1283,1314.0,1297,579.0,
1284,1262.0,1317,417.0,
1285,1190.0,1251,536.0,
1286,1067.0,1272,811.0,
1287,1208.0,1324,1061.0,
1288,1402.0,1335,1257.0,
1289,1325.0,1308,1337.0,
1290,1217.0,1288,1115.0,
1291,1373.0,1326,765.0,
1292,1587.0,1330,596.0,
1293,1503.0,1345,662.0,
1294,1256.0,1471,691.0,
1295,1085.0,1563,630.0,
1296,1149.0,1544,749.0,
1297,1302.0,1446,954.0,
1298,1346.0,1291,1077.0,
1299,1462.0,1115,1010.0,
1300,1757.0,957,872.0,
1301,1980.0,953,851.0,
1302,1802.0,981,835.0,
1303,1528.0,926,923.0,
1304,1546.0,942,1210.0,
1305,1572.0,1086,1318.0,
1306,1360.0,1309,1127.0,
1307,1189.0,1333,751.0,
1308,1389.0,1132,512.0,
1309,1772.0,1026,629.0,
1310,1837.0,1022,615.0,
1311,1715.0,957,635.0,
1312,1694.0,965,971.0,
1313,1543.0,1063,1279.0,
1314,1202.0,1082,1235.0,
1315,979.0,1107,910.0,
1316,1149.0,1105,773.0,
1317,1395.0,1193,791.0,
1318,1364.0,1422,921.0,
1319,1305.0,1516,1109.0,
1320,1540.0,1570,1168.0,
1321,1825.0,1598,1089.0,
1322,1660.0,1523,740.0,
1323,1459.0,1470,264.0,
1324,1553.0,1484,90.0,
1325,1606.0,1488,359.0,
1326,1573.0,1377,635.0,
1327,1512.0,1253,753.0,
1328,1592.0,1191,944.0,
1329,1698.0,1242,1128.0,
1330,1676.0,1246,986.0,
1331,1593.0,1053,652.0,
1332,1433.0,874,469.0,
1333,1235.0,838,476.0,
1334,995.0,942,599.0,
1335,836.0,1012,687.0,
1336,852.0,966,881.0,
1337,1017.0,876,1104.0,
1338,1214.0,848,1053.0,
1339,1372.0,811,828.0,
1340,1460.0,706,723.0,
1341,1423.0,736,728.0,
1342,1255.0,897,569.0,
1343,1053.0,1052,283.0,
1344,1142.0,1172,207.0,
1345,1261.0,1272,515.0,
1346,1216.0,1341,892.0,
1347,1393.0,1306,961.0,
1348,1734.0,1149,793.0,
1349,1858.0,1068,560.0,
1350,1582.0,1220,367.0,
1351,1345.0,1548,301.0,
1352,1475.0,1756,433.0,
1353,1781.0,1748,685.0,
1354,1977.0,1684,734.0,
1355,1966.0,1489,579.0,
1356,1948.0,1178,543.0,
1357,1921.0,904,737.0,
1358,1756.0,854,869.0,
1359,1571.0,943,792.0,
1360,1535.0,985,669.0,
1361,1450.0,1056,574.0,
1362,1251.0,1216,397.0,
1363,1084.0,1451,167.0,
1364,1025.0,1408,103.0,
1365,1136.0,1178,281.0,
1366,1200.0,1111,521.0,
1367,1131.0,1077,499.0,
1368,1055.0,1007,360.0,
1369,1135.0,943,402.0,
1370,1095.0,840,422.0,
1371,854.0,702,407.0,
1372,883.0,765,585.0,
1373,1170.0,953,770.0,
1374,1465.0,1064,720.0,
1375,1497.0,1056,431.0,
1376,1475.0,902,272.0,
1377,1529.0,818,430.0,
1378,1523.0,851,580.0,
1379,1540.0,841,558.0,
1380,1480.0,839,438.0,
1381,1404.0,884,400.0,
1382,1284.0,914,366.0,
1383,1013.0,899,305.0,
1384,800.0,774,446.0,
1385,934.0,741,623.0,
1386,1154.0,900,598.0,
1387,1303.0,1084,348.0,
1388,1511.0,1213,84.0,
1389,1538.0,1222,76.0,
1390,1330.0,1356,201.0,
1391,1113.0,1600,259.0,
1392,1278.0,1521,258.0,
1393,1579.0,1233,305.0,
1394,1569.0,1023,365.0,
1395,1581.0,961,329.0,
1396,1763.0,920,289.0,
1397,1851.0,775,319.0,
1398,1583.0,741,293.0,
1399,1291.0,904,142.0,
1400,1443.0,1075,54.0,
1401,1698.0,1053,205.0,
1402,1558.0,950,365.0,
1403,1247.0,962,293.0,
1404,1349.0,950,231.0,
1405,1631.0,910,340.0,
1406,1520.0,988,282.0,
1407,1126.0,1143,-4.0,
1408,923.0,1113,-137.0,
1409,924.0,880,90.0,
1410,823.0,788,420.0,
1411,739.0,884,473.0,
1412,865.0,972,413.0,
1413,1079.0,1056,414.0,
1414,1158.0,1181,278.0,
1415,1125.0,1191,40.0,
1416,1083.0,1106,-13.0,
1417,921.0,1107,179.0,
1418,687.0,1109,326.0,
1419,489.0,1104,182.0,
1420,375.0,1153,27.0,
1421,545.0,1132,162.0,
1422,870.0,1026,381.0,
1423,1034.0,949,377.0,
1424,1166.0,929,172.0,
1425,1423.0,860,97.0,
1426,1556.0,825,111.0,
1427,1416.0,944,25.0,
1428,1412.0,1106,28.0,
1429,1568.0,1184,118.0,
1430,1488.0,1313,114.0,
1431,1352.0,1466,-35.0,
1432,1413.0,1301,-116.0,
1433,1629.0,998,55.0,
1434,1705.0,897,278.0,
1435,1496.0,940,381.0,
1436,1386.0,908,357.0,
1437,1421.0,809,344.0,
1438,1325.0,784,262.0,
1439,1118.0,810,-13.0,
1440,1039.0,862,-153.0,
1441,1216.0,860,3.0,
1442,1267.0,826,211.0,
1443,1136.0,883,200.0,
1444,1184.0,993,57.0,
1445,1253.0,957,67.0,
1446,1121.0,844,88.0,
1447,924.0,872,-98.0,
1448,1087.0,898,-219.0,
1449,1576.0,837,-88.0,
1450,1730.0,774,49.0,
1451,1347.0,747,7.0,
1452,860.0,741,-152.0,
1453,697.0,726,-200.0,
1454,747.0,644,-94.0,
1455,665.0,551,-49.0,
1456,825.0,522,90.0,
1457,1249.0,519,296.0,
1458,1253.0,632,234.0,
1459,1020.0,814,-59.0,
1460,994.0,855,-302.0,
1461,1236.0,732,-122.0,
1462,1370.0,678,197.0,
1463,1252.0,795,194.0,
1464,1442.0,928,-49.0,
1465,1645.0,889,-308.0,
1466,1481.0,845,-351.0,
1467,1235.0,958,-266.0,
1468,1076.0,1047,-101.0,
1469,1138.0,1043,62.0,
1470,1029.0,964,133.0,
1471,840.0,988,99.0,
1472,1079.0,1036,-51.0,
1473,1512.0,882,-64.0,
1474,1783.0,700,31.0,
1475,1598.0,637,50.0,
1476,1265.0,752,17.0,
1477,1253.0,902,78.0,
1478,1361.0,895,143.0,
1479,1363.0,893,58.0,
1480,1357.0,881,-58.0,
1481,1474.0,774,38.0,
1482,1577.0,663,216.0,
1483,1539.0,716,121.0,
1484,1551.0,947,-34.0,
1485,1737.0,1149,-105.0,
1486,1773.0,1263,-266.0,
1487,1515.0,1310,-488.0,
1488,1343.0,1265,-412.0,
1489,1579.0,1104,84.0,
1490,1883.0,971,419.0,
1491,1786.0,824,243.0,
1492,1580.0,580,-248.0,
1493,1557.0,478,-631.0,
1494,1474.0,643,-590.0,
1495,1219.0,941,-344.0,
1496,1196.0,1066,-56.0,
1497,1423.0,929,193.0,
1498,1413.0,722,235.0,
1499,1137.0,603,-26.0,
1500,1084.0,571,-420.0,
1501,1562.0,465,-479.0,
1502,2066.0,300,-253.0,
1503,1966.0,215,-228.0,
1504,1585.0,253,-333.0,
1505,1523.0,383,-200.0,
1506,1571.0,506,59.0,
1507,1500.0,691,212.0,
1508,1598.0,959,303.0,
1509,2091.0,1055,351.0,
1510,2517.0,977,197.0,
1511,2156.0,978,-79.0,
1512,1590.0,962,-282.0,
1513,1597.0,837,-339.0,
1514,1782.0,748,-238.0,
1515,1781.0,766,-200.0,
1516,1625.0,837,-256.0,
1517,1545.0,842,-193.0,
1518,1478.0,815,43.0,
1519,1255.0,791,196.0,
1520,1294.0,740,35.0,
1521,1480.0,713,-246.0,
1522,1576.0,783,-423.0,
1523,1556.0,901,-461.0,
1524,1298.0,884,-369.0,
1525,1162.0,756,-87.0,
1526,1197.0,693,144.0,
1527,1279.0,736,48.0,
1528,1437.0,822,-89.0,
1529,1649.0,806,-33.0,
1530,1760.0,722,133.0,
1531,1815.0,684,107.0,
1532,1934.0,631,-212.0,
1533,1998.0,578,-447.0,
1534,1952.0,606,-526.0,
1535,1691.0,779,-616.0,
1536,1736.0,964,-526.0,
1537,1856.0,926,-200.0,
1538,1849.0,866,12.0,
1539,1945.0,1113,-66.0,
1540,1766.0,1429,-147.0,
1541,1819.0,1460,-61.0,
1542,1875.0,1395,87.0,
1543,1690.0,1440,-18.0,
1544,1546.0,1473,-421.0,
1545,1702.0,1292,-508.0,
1546,2108.0,951,-79.0,
1547,1993.0,740,279.0,
1548,1706.0,772,312.0,
1549,1837.0,861,357.0,
1550,2113.0,876,459.0,
1551,1867.0,872,213.0,
1552,1441.0,824,-448.0,
1553,1291.0,750,-984.0,
1554,1265.0,715,-1071.0,
1555,1530.0,773,-748.0,
1556,1398.0,780,-18.0,
1557,1441.0,637,1009.0,
1558,1946.0,553,1508.0,
1559,1709.0,532,853.0,
1560,1461.0,527,-387.0,
1561,1433.0,581,-1242.0,
1562,1308.0,717,-1136.0,
1563,1296.0,1015,-460.0,
1564,1161.0,1242,121.0,
1565,1338.0,1213,382.0,
1566,1752.0,1101,405.0,
1567,1659.0,1026,290.0,
1568,1506.0,1041,0.0,
1569,1440.0,1046,-189.0,
1570,1388.0,1022,-145.0,
1571,1434.0,1083,-108.0,
1572,943.0,1128,-157.0,
1573,793.0,1092,-233.0,
1574,1109.0,1169,-93.0,
1575,1105.0,1262,161.0,
1576,1333.0,1220,156.0,
1577,1671.0,1082,106.0,
1578,1866.0,838,185.0,
1579,1787.0,675,220.0,
1580,1517.0,684,73.0,
1581,1419.0,820,-181.0,
1582,1439.0,1000,-141.0,
1583,1300.0,1117,204.0,
1584,1253.0,1272,576.0,
1585,1486.0,1326,847.0,
1586,1540.0,1122,823.0,
1587,1616.0,997,454.0,
1588,1548.0,1026,-87.0,
1589,1635.0,1020,-394.0,
1590,1994.0,969,-242.0,
1591,1839.0,944,109.0,
1592,1789.0,969,303.0,
1593,1874.0,979,331.0,
1594,1672.0,1083,445.0,
1595,1384.0,1262,564.0,
1596,1089.0,1256,365.0,
1597,1140.0,1125,-65.0,
1598,1375.0,1077,-310.0,
1599,1297.0,1053,-179.0,
1600,948.0,977,83.0,
1601,746.0,912,403.0,
1602,976.0,935,871.0,
1603,1354.0,956,1160.0,
1604,1543.0,934,927.0,
1605,1792.0,999,372.0,
1606,1975.0,1057,-92.0,
1607,1664.0,1020,-381.0,
1608,1368.0,924,-190.0,
1609,1325.0,722,617.0,
1610,1490.0,661,1555.0,
1611,1735.0,889,1924.0,
1612,1656.0,1016,1226.0,
1613,1668.0,816,15.0,
1614,1657.0,625,-718.0,
1615,1324.0,769,-508.0,
1616,1055.0,972,297.0,
1617,967.0,936,1053.0,
1618,1180.0,776,1388.0,
1619,1321.0,735,1118.0,
1620,1233.0,862,499.0,
1621,1413.0,1017,50.0,
1622,1623.0,1150,95.0,
1623,1525.0,1204,461.0,
1624,1344.0,1205,877.0,
1625,1439.0,1042,1222.0,
1626,1748.0,806,1266.0,
1627,1720.0,812,918.0,
1628,1346.0,981,378.0,
1629,1213.0,1211,27.0,
1630,1386.0,1427,70.0,
1631,1377.0,1591,324.0,
1632,1179.0,1529,605.0,
1633,1136.0,1162,815.0,
1634,1298.0,836,759.0,
1635,1374.0,803,469.0,
1636,1202.0,971,213.0,
1637,1166.0,1011,404.0,
1638,1275.0,828,1050.0,
1639,1338.0,701,1524.0,
1640,1333.0,872,1281.0,
1641,1329.0,1121,585.0,
1642,1466.0,1217,195.0,
1643,1450.0,1246,275.0,
1644,1327.0,1069,385.0,
1645,1405.0,710,414.0,
1646,1618.0,524,701.0,
1647,1601.0,647,868.0,
1648,1360.0,871,745.0,
1649,1389.0,962,650.0,
1650,1622.0,1025,568.0,
1651,1691.0,1187,654.0,
1652,1667.0,1296,773.0,
1653,1808.0,1125,801.0,
1654,1997.0,832,820.0,
1655,1996.0,740,776.0,
1656,1778.0,715,583.0,
1657,1553.0,600,466.0,
1658,1606.0,593,773.0,
1659,1739.0,951,1132.0,
1660,1687.0,1498,1222.0,
1661,1766.0,1725,928.0,
1662,2024.0,1507,526.0,
1663,2119.0,1214,318.0,
1664,1934.0,994,178.0,
1665,1762.0,689,380.0,
